INFO 2021-02-12 10:19:49,535 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 10:19:53,517 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 13980
INFO 2021-02-12 10:19:53,534 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 10:20:54,845 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:20:58,596 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 15096
INFO 2021-02-12 10:20:58,617 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 10:21:01,248 basehttp 154 "GET /xadmin/host/hosts/ HTTP/1.1" 200 24055
INFO 2021-02-12 10:21:01,270 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 10:22:11,885 autoreload 203 /Users/liuxingchen/virtualenvs/hippo_api/hippo_api/hippo_api/apps/host/models.py changed, reloading.
INFO 2021-02-12 10:22:12,568 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:22:29,775 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:22:33,951 basehttp 154 "GET /xadmin/host/hosts/ HTTP/1.1" 200 24112
INFO 2021-02-12 10:22:33,979 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 10:24:51,105 autoreload 203 /Users/liuxingchen/virtualenvs/hippo_api/hippo_api/hippo_api/apps/host/__init__.py changed, reloading.
INFO 2021-02-12 10:24:51,887 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:25:19,151 autoreload 203 /Users/liuxingchen/virtualenvs/hippo_api/hippo_api/hippo_api/apps/host/__init__.py changed, reloading.
INFO 2021-02-12 10:25:19,868 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:25:27,658 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:25:32,864 basehttp 154 "GET /xadmin/host/hosts/ HTTP/1.1" 200 24120
INFO 2021-02-12 10:25:32,888 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 10:52:27,086 autoreload 203 /Users/liuxingchen/virtualenvs/hippo_api/hippo_api/hippo_api/settings/dev.py changed, reloading.
INFO 2021-02-12 11:02:17,062 autoreload 578 Watching for file changes with StatReloader
ERROR 2021-02-12 11:03:50,090 log 228 Internal Server Error: /user/login
Traceback (most recent call last):
  File "/Users/liuxingchen/virtualenvs/hippo_api/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liuxingchen/virtualenvs/hippo_api/lib/python3.6/site-packages/django/utils/deprecation.py", line 93, in __call__
    response = self.process_request(request)
  File "/Users/liuxingchen/virtualenvs/hippo_api/lib/python3.6/site-packages/django/middleware/common.py", line 53, in process_request
    path = self.get_full_path_with_slash(request)
  File "/Users/liuxingchen/virtualenvs/hippo_api/lib/python3.6/site-packages/django/middleware/common.py", line 93, in get_full_path_with_slash
    'url': request.get_host() + new_path,
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/user/login/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
ERROR 2021-02-12 11:03:50,091 basehttp 154 "POST /user/login HTTP/1.1" 500 64071
INFO 2021-02-12 11:04:23,224 basehttp 154 "POST /user/login/ HTTP/1.1" 200 181
